FZD3,Microarray,EMT Down,Frizzled class receptor 3,Chr8:28494205-28574268,"GO:0036515 serotonergic neuron axon guidance
GO:1904938 planar cell polarity pathway involved in axon guidance
GO:0036514 dopaminergic neuron axon guidance",NA,,,,,,
GJB3,Microarray,EMT Down,Gap junction protein beta 3,Chr1:34781214-34786364,"GO:0071300 cellular response to retinoic acid
GO:0001890 placenta development
GO:0032526 response to retinoic acid",(M5907)HALLMARK ESTROGEN RESPONSE LATE,,,,,,
GLS2,Microarray,EMT Down,Glutaminase 2,Chr12:56470944-56488414,"GO:0006543 glutamine catabolic process
GO:0006537 glutamate biosynthetic process
GO:0014047 glutamate secretion",(M5939)HALLMARK P53 PATHWAY,,,,,,
GLYR1,Microarray,EMT up,Glyoxylate reductase 1 homolog,Chr16:4803203-4847288,"GO:0055114 oxidation-reduction process
GO:0008152 metabolic process
GO:0008150 biological_process",NA,,,,,,
GNAL,Microarray,EMT Down,G protein subunit alpha L,Chr18:11751472-11885684,"GO:0007193 adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway
GO:0007189 adenylate cyclase-activating G protein-coupled receptor signaling pathway
GO:0019933 cAMP-mediated signaling",NA,,,,,,
GREM1,Microarray,EMT up,"Gremlin 1, DAN family BMP antagonist",Chr15_KQ031389v1_alt:2236898-2263520,"GO:1900158 negative regulation of bone mineralization involved in bone maturation
GO:1900155 negative regulation of bone trabecula formation
GO:0003257 positive regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,,
GRHL2,Microarray,EMT Down,Grainyhead like transcription factor 2,Chr8:101492439-101669724,"GO:0061713 anterior neural tube closure
GO:0060672 epithelial cell morphogenesis involved in placental branching
GO:0060671 epithelial cell differentiation involved in embryonic placenta development",NA,,,,,,
HAS2,Microarray,EMT up,Hyaluronan synthase 2,Chr8:121612116-121641440,"GO:1900625 positive regulation of monocyte aggregation
GO:1900127 positive regulation of hyaluronan biosynthetic process
GO:0070295 renal water absorption","(M5942)HALLMARK UV RESPONSE DN
 (M5932)HALLMARK INFLAMMATORY RESPONSE",,,,,,
HBEGF,Microarray,EMT Down,Heparin binding EGF like growth factor,Chr5:140332843-140346603,"GO:0051545 negative regulation of elastin biosynthetic process
GO:0051543 regulation of elastin biosynthetic process
GO:0035313 wound healing, spreading of epidermal cells","(M5909)HALLMARK MYOGENESIS
 (M5890)HALLMARK TNFA SIGNALING VIA NFKB
 (M5939)HALLMARK P53 PATHWAY",,,,,,
HOOK1,Microarray,EMT Down,Hook microtubule tethering protein 1,Chr1:59814949-59876370,"GO:1905198 manchette assembly
GO:0007286 spermatid development
GO:0045022 early endosome to late endosome transport",NA,,,,,,
HS3ST2,Microarray,EMT up,Heparan sulfate-glucosamine 3-sulfotransferase 2,Chr16:22814162-22916338,"GO:0015012 heparan sulfate proteoglycan biosynthetic process
GO:0030201 heparan sulfate proteoglycan metabolic process
GO:0006024 glycosaminoglycan biosynthetic process",NA,,,,,,
IFI30,Microarray,EMT Down,IFI30 lysosomal thiol reductase,Chr19:18173813-18178117,"GO:0042590 antigen processing and presentation of exogenous peptide antigen via MHC class I
GO:0019886 antigen processing and presentation of exogenous peptide antigen via MHC class II
GO:0060333 interferon-gamma-mediated signaling pathway","(M5911)HALLMARK INTERFERON ALPHA RESPONSE
 (M5924)HALLMARK MTORC1 SIGNALING
 (M5939)HALLMARK P53 PATHWAY",,,,,,
IGFBP2,Microarray,EMT Down,Insulin like growth factor binding protein 2,Chr2:216632828-216664435,"GO:0042104 positive regulation of activated T cell proliferation
GO:0046006 regulation of activated T cell proliferation
GO:0042102 positive regulation of T cell proliferation","(M5941)HALLMARK UV RESPONSE UP
 (M5956)HALLMARK KRAS SIGNALING DN
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
IGFBP3,Microarray,EMT up,Insulin like growth factor binding protein 3,Chr7:45912245-45921272,"GO:0043568 positive regulation of insulin-like growth factor receptor signaling pathway
GO:0014912 negative regulation of smooth muscle cell migration
GO:0045663 positive regulation of myoblast differentiation","(M5909)HALLMARK MYOGENESIS
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION
 (M5891)HALLMARK HYPOXIA",,,,,,
IGFBP4,Microarray,EMT up,Insulin like growth factor binding protein 4,Chr17:40443450-40457725,"GO:0043568 positive regulation of insulin-like growth factor receptor signaling pathway
GO:0043567 regulation of insulin-like growth factor receptor signaling pathway
GO:0044342 type B pancreatic cell proliferation","(M5907)HALLMARK ESTROGEN RESPONSE LATE
 (M5934)HALLMARK XENOBIOTIC METABOLISM
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
IL18,Microarray,EMT Down,Interleukin 18,Chr11:112143260-112164094,"GO:0045630 positive regulation of T-helper 2 cell differentiation
GO:0045628 regulation of T-helper 2 cell differentiation
GO:0045624 positive regulation of T-helper cell differentiation","(M5902)HALLMARK APOPTOSIS
 (M5950)HALLMARK ALLOGRAFT REJECTION
 (M5890)HALLMARK TNFA SIGNALING VIA NFKB",,,,,,
IL1B,Microarray,EMT Down,Interleukin 1 beta,Chr2:112829756-112836779,"GO:0060559 positive regulation of calcidiol 1-monooxygenase activity
GO:2000556 positive regulation of T-helper 1 cell cytokine production
GO:0031394 positive regulation of prostaglandin biosynthetic process","(M5897)HALLMARK IL6 JAK STAT3 SIGNALING
 (M5902)HALLMARK APOPTOSIS
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
IL1RN,Microarray,EMT Down,Interleukin 1 receptor antagonist,Chr2:113117971-113134014,"GO:2000660 negative regulation of interleukin-1-mediated signaling pathway
GO:0034115 negative regulation of heterotypic cell-cell adhesion
GO:2000659 regulation of interleukin-1-mediated signaling pathway",NA,,,,,,
IL4R,Microarray,EMT Down,Interleukin 4 receptor,Chr16:27313974-27364778,"GO:0045626 negative regulation of T-helper 1 cell differentiation
GO:0045630 positive regulation of T-helper 2 cell differentiation
GO:0045625 regulation of T-helper 1 cell differentiation","(M5897)HALLMARK IL6 JAK STAT3 SIGNALING
 (M5911)HALLMARK INTERFERON ALPHA RESPONSE
 (M5947)HALLMARK IL2 STAT5 SIGNALING",,,,,,
IRF6,Microarray,EMT Down,Interferon regulatory factor 6,Chr1:209785623-209806175,"GO:0060644 mammary gland epithelial cell differentiation
GO:0060333 interferon-gamma-mediated signaling pathway
GO:0060337 type I interferon signaling pathway",(M5947)HALLMARK IL2 STAT5 SIGNALING,,,,,,
IRX4,Microarray,EMT Down,Iroquois homeobox 4,Chr5:1877415-1882925,"GO:0048561 establishment of animal organ orientation
GO:0048560 establishment of anatomical structure orientation
GO:0009798 axis specification",NA,,,,,,
ITGB4,Microarray,EMT Down,Integrin subunit beta 4,Chr17:75721459-75757818,"GO:0031581 hemidesmosome assembly
GO:0035878 nail development
GO:0097186 amelogenesis","(M5915)HALLMARK APICAL JUNCTION
 (M5909)HALLMARK MYOGENESIS
 (M5939)HALLMARK P53 PATHWAY",,,,,,
JAG2,Microarray,EMT Down,Jagged canonical Notch ligand 2,Chr14:105140996-105168776,"GO:1990134 epithelial cell apoptotic process involved in palatal shelf morphogenesis
GO:0009912 auditory receptor cell fate commitment
GO:0060120 inner ear receptor cell fate commitment","(M5944)HALLMARK ANGIOGENESIS
 (M5895)HALLMARK WNT BETA CATENIN SIGNALING
 (M5939)HALLMARK P53 PATHWAY",,,,,,
JUP,Microarray,EMT Down,Junction plakoglobin,Chr17:41754607-41786768,"GO:0086073 bundle of His cell-Purkinje myocyte adhesion involved in cell communication
GO:0098911 regulation of ventricular cardiac muscle cell action potential
GO:0086069 bundle of His cell to Purkinje myocyte communication","(M5934)HALLMARK XENOBIOTIC METABOLISM
 (M5915)HALLMARK APICAL JUNCTION
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
KANK2,Microarray,EMT up,KN motif and ankyrin repeat domains 2,Chr19:11164267-11195820,"GO:0070563 negative regulation of vitamin D receptor signaling pathway
GO:0070562 regulation of vitamin D receptor signaling pathway
GO:0033147 negative regulation of intracellular estrogen receptor signaling pathway",NA,,,,,,
KCNK1,Microarray,EMT Down,Potassium two pore domain channel subfamily K member 1,Chr1:233614106-233672514,"GO:0060075 regulation of resting membrane potential
GO:0061337 cardiac conduction
GO:0030322 stabilization of membrane potential",NA,,,,,,
KIAA0040,Microarray,EMT Down,KIAA0040,Chr1:175156986-175192776,NA,NA,,,,,,
KIZ,Microarray,EMT Down,Kizuna centrosomal protein,Chr20:21126082-21246620,"GO:0007051 spindle organization
GO:0000226 microtubule cytoskeleton organization
GO:0007017 microtubule-based process",NA,,,,,,
KLK10,Microarray,EMT Down,Kallikrein related peptidase 10,Chr19:51012739-51019861,"GO:0007049 cell cycle
GO:0006508 proteolysis
GO:0019538 protein metabolic process","(M5907)HALLMARK ESTROGEN RESPONSE LATE
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
KLK5,Microarray,EMT Down,Kallikrein related peptidase 5,Chr19:50943303-50953038,"GO:0002803 positive regulation of antibacterial peptide production
GO:0002786 regulation of antibacterial peptide production
GO:0002225 positive regulation of antimicrobial peptide production",NA,,,,,,
KLK7,Microarray,EMT Down,Kallikrein related peptidase 7,Chr19:50976468-50983917,"GO:0002803 positive regulation of antibacterial peptide production
GO:0002786 regulation of antibacterial peptide production
GO:0002225 positive regulation of antimicrobial peptide production",(M5956)HALLMARK KRAS SIGNALING DN,,,,,,
KLK8,Microarray,EMT Down,Kallikrein related peptidase 8,Chr19:50996008-51001702,"GO:0048681 negative regulation of axon regeneration
GO:0031642 negative regulation of myelination
GO:0070571 negative regulation of neuron projection regeneration","(M5946)HALLMARK COAGULATION
 (M5956)HALLMARK KRAS SIGNALING DN
 (M5939)HALLMARK P53 PATHWAY",,,,,,
KRT14,Microarray,EMT Down,Keratin 14,Chr17:41582279-41586895,"GO:0045110 intermediate filament bundle assembly
GO:0070268 cornification
GO:0031581 hemidesmosome assembly",NA,,,,,,
KRT15,Microarray,EMT Down,Keratin 15,Chr17:41513745-41518890,"GO:0070268 cornification
GO:0031424 keratinization
GO:0030216 keratinocyte differentiation","(M5956)HALLMARK KRAS SIGNALING DN
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
KRT16,Microarray,EMT Down,Keratin 16,Chr17:41609779-41612767,"GO:0061436 establishment of skin barrier
GO:0070268 cornification
GO:0051546 keratinocyte migration",NA,,,,,,
KRT17,Microarray,EMT Down,Keratin 17,Chr17:41619442-41624575,"GO:0051798 positive regulation of hair follicle development
GO:0051797 regulation of hair follicle development
GO:0042635 positive regulation of hair cycle",(M5939)HALLMARK P53 PATHWAY,,,,,,
KRT18,Microarray,EMT Down,Keratin 18,Chr12:52948871-52952901,"GO:0043000 Golgi to plasma membrane CFTR protein transport
GO:0070268 cornification
GO:0097284 hepatocyte apoptotic process","(M5910)HALLMARK PROTEIN SECRETION
 (M5902)HALLMARK APOPTOSIS
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
KRT5,Microarray,EMT Down,Keratin 5,Chr12:52514575-52520394,"GO:0070268 cornification
GO:0031581 hemidesmosome assembly
GO:0031424 keratinization",(M5956)HALLMARK KRAS SIGNALING DN,,,,,,
KRT6B,Microarray,EMT Down,Keratin 6B,Chr12:52446651-52452146,"GO:0070268 cornification
GO:0031424 keratinization
GO:0007398 ectoderm development",NA,,,,,,
KRT81,Microarray,EMT up,Keratin 81,Chr12:52285913-52291534,"GO:0070268 cornification
GO:0031424 keratinization
GO:0030216 keratinocyte differentiation",NA,,,,,,
LAD1,Microarray,EMT Down,Ladinin 1,Chr1:201380833-201399324,NA,(M5906)HALLMARK ESTROGEN RESPONSE EARLY,,,,,,
LGALS7,Microarray,EMT Down,Galectin 7,Chr19:38770968-38773517,NA,(M5956)HALLMARK KRAS SIGNALING DN,,,,,,
LMCD1,Microarray,EMT up,LIM and cysteine rich domains 1,Chr3:8501807-8568125,"GO:0070886 positive regulation of calcineurin-NFAT signaling cascade
GO:0106058 positive regulation of calcineurin-mediated signaling
GO:0070884 regulation of calcineurin-NFAT signaling cascade",NA,,,,,,
LRRC1,Microarray,EMT Down,Leucine rich repeat containing 1,Chr6:53795005-53924125,NA,NA,,,,,,
LSR,Microarray,EMT Down,Lipolysis stimulated lipoprotein receptor,Chr19:35248656-35267964,"GO:1904274 tricellular tight junction assembly
GO:0120192 tight junction assembly
GO:0060856 establishment of blood-brain barrier",(M5907)HALLMARK ESTROGEN RESPONSE LATE,,,,,,
LTBP1,Microarray,EMT up,Latent transforming growth factor beta binding protein 1,Chr2:33134597-33399508,"GO:0035583 sequestering of TGFbeta in extracellular matrix
GO:1901388 regulation of transforming growth factor beta activation
GO:0035581 sequestering of extracellular ligand from receptor",(M5942)HALLMARK UV RESPONSE DN,,,,,,
LTBP2,Microarray,EMT up,Latent transforming growth factor beta binding protein 2,Chr14:74498183-74612237,"GO:0007179 transforming growth factor beta receptor signaling pathway
GO:0071560 cellular response to transforming growth factor beta stimulus
GO:0071559 response to transforming growth factor beta",(M5896)HALLMARK TGF BETA SIGNALING,,,,,,
MLPH,Microarray,EMT up,Melanophilin,Chr2:237486410-237555322,"GO:0032402 melanosome transport
GO:0051904 pigment granule transport
GO:0032401 establishment of melanosome localization",(M5906)HALLMARK ESTROGEN RESPONSE EARLY,,,,,,
MME,Microarray,EMT up,Membrane metalloendopeptidase,Chr3:155079870-155183729,"GO:0002003 angiotensin maturation
GO:0002002 regulation of angiotensin levels in blood
GO:0001991 regulation of systemic arterial blood pressure by circulatory renin-angiotensin",NA,,,,,,
MMP1,Microarray,EMT up,Matrix metallopeptidase 1,Chr11:102789919-102798160,"GO:0032461 positive regulation of protein oligomerization
GO:0032459 regulation of protein oligomerization
GO:0022617 extracellular matrix disassembly","(M5946)HALLMARK COAGULATION
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
MMP2,Microarray,EMT up,Matrix metallopeptidase 2,Chr16:55480533-55506691,"GO:0001955 blood vessel maturation
GO:0001957 intramembranous ossification
GO:0060346 bone trabecula formation","(M5946)HALLMARK COAGULATION
 (M5902)HALLMARK APOPTOSIS
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
MPZL2,Microarray,EMT Down,Myelin protein zero like 2,Chr11:118253416-118264297,"GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules
GO:0098742 cell-cell adhesion via plasma-membrane adhesion molecules
GO:0098609 cell-cell adhesion","(M5915)HALLMARK APICAL JUNCTION
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
MST1R,Microarray,EMT Down,Macrophage stimulating 1 receptor,Chr3:49887003-49903873,"GO:0038145 macrophage colony-stimulating factor signaling pathway
GO:0036006 cellular response to macrophage colony-stimulating factor stimulus
GO:0048012 hepatocyte growth factor receptor signaling pathway",NA,,,,,,
MYL9,Microarray,EMT up,Myosin light chain 9,Chr20:36541519-36551446,"GO:0045652 regulation of megakaryocyte differentiation
GO:0070527 platelet aggregation
GO:0030219 megakaryocyte differentiation","(M5915)HALLMARK APICAL JUNCTION
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
MYO1D,Microarray,EMT Down,Myosin ID,Chr17:32594202-32877124,"GO:0061502 early endosome to recycling endosome transport
GO:0010923 negative regulation of phosphatase activity
GO:0098927 vesicle-mediated transport between endosomal compartments",NA,,,,,,
MYO5C,Microarray,EMT Down,Myosin VC,Chr15:52192323-52295804,NA,NA,,,,,,
NAIP,Microarray,EMT Down,NLR family apoptosis inhibitory protein,Chr5:70968483-71025114,"GO:0043154 negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:2000117 negative regulation of cysteine-type endopeptidase activity
GO:0043281 regulation of cysteine-type endopeptidase activity involved in apoptotic process",NA,,,,,,
NDRG1,Microarray,EMT Down,N-myc downstream regulated 1,Chr8:133237175-133297252,"GO:0032287 peripheral nervous system myelin maintenance
GO:0022011 myelination in peripheral nervous system
GO:0043217 myelin maintenance","(M5908)HALLMARK ANDROGEN RESPONSE
 (M5947)HALLMARK IL2 STAT5 SIGNALING
 (M5939)HALLMARK P53 PATHWAY",,,,,,
NEBL,Microarray,EMT up,Nebulette,Chr10:20779974-21174187,"GO:0071691 cardiac muscle thin filament assembly
GO:0055003 cardiac myofibril assembly
GO:0055013 cardiac muscle cell development",NA,,,,,,
NECTIN3,Microarray,EMT up,Nectin cell adhesion molecule 3,Chr3:111071816-111137560,"GO:0002089 lens morphogenesis in camera-type eye
GO:0060042 retina morphogenesis in camera-type eye
GO:1902414 protein localization to cell junction",(M5915)HALLMARK APICAL JUNCTION,,,,,,
NEFM,Microarray,EMT Down,Neurofilament medium,Chr8:24914987-24919093,"GO:0033693 neurofilament bundle assembly
GO:0045110 intermediate filament bundle assembly
GO:0045109 intermediate filament organization",NA,,,,,,
NID1,Microarray,EMT up,Nidogen 1,Chr1:235975832-236065090,"GO:0032836 glomerular basement membrane development
GO:0032835 glomerulus development
GO:0071711 basement membrane organization",NA,,,,,,
NMU,Microarray,EMT Down,Neuromedin U,Chr4:55595231-55636298,"GO:0120069 positive regulation of stomach fundus smooth muscle contraction
GO:0120068 regulation of stomach fundus smooth muscle contraction
GO:0014825 stomach fundus smooth muscle contraction",(M5907)HALLMARK ESTROGEN RESPONSE LATE,,,,,,
NR2F1,Microarray,EMT up,Nuclear receptor subfamily 2 group F member 1,Chr5:93583222-93594609,"GO:0010977 negative regulation of neuron projection development
GO:0043401 steroid hormone mediated signaling pathway
GO:0045665 negative regulation of neuron differentiation",NA,,,,,,
