ID,Entrez GeneID,uniGene,symbol,name,hg19 knownGene ID
kg:uc002dnl.3,,,,chr16:25083071-25083105,uc002dnl.3
kg:uc010vci.1,,,,chr16:25083137-25083167,uc010vci.1
kg:uc002dnm.3,,,,chr16:25083230-25083272,uc002dnm.3
kg:uc002dnn.3,,,,chr16:25083319-25083397,uc002dnn.3
kg:uc021tfo.1,,,,chr16:25083456-25083487,uc021tfo.1
kg:uc002dnp.3,,,,chr16:25083497-25083575,uc002dnp.3
kg:uc002dnr.3,,,,chr16:25083586-25083664,uc002dnr.3
kg:uc002dnt.2,,,,chr16:25083675-25083709,uc002dnt.2
kg:uc010vck.1,,,,chr16:25083731-25083794,uc010vck.1
kg:uc002dnu.2,,,,chr16:25083812-25083862,uc002dnu.2
kg:uc021tfp.1,,,,chr16:25084430-25084472,uc021tfp.1
kg:uc002dob.2,,,,chr16:25151891-25160353,uc002dob.2
kg:uc021tfq.1,,,,chr16:26040232-26040346,uc021tfq.1
kg:uc002dol.1,,,,chr16:27280189-27282880,uc002dol.1
kg:uc002dok.3,,,,chr16:27279525-27301789,uc002dok.3
kg:uc002dot.3,,,,chr16:27458990-27464714,uc002dot.3
kg:uc021tfr.1,,,,chr16:27874571-27874677,uc021tfr.1
kg:uc002dpc.1,,,,chr16:28296205-28303385,uc002dpc.1
kg:uc010vcq.2,,,,chr16:28353875-28367975,uc010vcq.2
kg:uc002dpe.2,,,,chr16:28355661-28367975,uc002dpe.2
kg:uc010vcr.2,,,,chr16:28353875-28374829,uc010vcr.2
kg:uc002dpk.2,,,,chr16:28469499-28481760,uc002dpk.2
kg:uc021tfs.1,,,,chr16:28488784-28500707,uc021tfs.1
kg:uc002dqq.2,,,,chr16:28655909-28668196,uc002dqq.2
kg:uc002dqw.2,,,,chr16:28769971-28782321,uc002dqw.2
kg:uc010vcz.2,,,,chr16:28763107-28784125,uc010vcz.2
kg:uc010byk.3,,,,chr16:28763107-28784125,uc010byk.3
kg:uc010vda.2,,,,chr16:28769971-28784125,uc010vda.2
kg:uc002dqx.1,,,,chr16:28814096-28829149,uc002dqx.1
kg:uc021tft.1,,,,chr16:28855239-28855328,uc021tft.1
kg:uc021tfu.1,,,,chr16:28969903-28969982,uc021tfu.1
kg:uc002dsh.1,,,,chr16:29114977-29119032,uc002dsh.1
kg:uc021tfv.1,,,,chr16:29313607-29376380,uc021tfv.1
kg:uc021tfw.1,,,,chr16:29370432-29381114,uc021tfw.1
kg:uc002dsk.1,,,,chr16:29393169-29393199,uc002dsk.1
kg:uc021tfx.1,,,,chr16:29394278-29395579,uc021tfx.1
kg:uc010vct.2,,,,chr16:28467695-29415809,uc010vct.2
kg:uc021tfy.1,,,,chr16:29439631-29450024,uc021tfy.1
kg:uc021tfz.1,,,,chr16:29451168-29451195,uc021tfz.1
kg:uc021tga.1,,,,chr16:29495625-29495781,uc021tga.1
kg:uc010vdq.1,,,,chr16:29494887-29496200,uc010vdq.1
kg:uc002dtd.4,,,,chr16:29494950-29497180,uc002dtd.4
kg:uc021tgc.1,,,,chr16:29511390-29511417,uc021tgc.1
kg:uc021tgb.1,,,,chr16:29497000-29516913,uc021tgb.1
kg:uc021tgd.1,,,,chr16:29675049-29676252,uc021tgd.1
kg:uc002dtq.1,,,,chr16:29756599-29761150,uc002dtq.1
kg:uc002duc.1,,,,chr16:29819965-29823306,uc002duc.1
kg:uc002duh.1,,,,chr16:29829310-29832541,uc002duh.1
kg:uc021tge.1,,,,chr16:29917660-29937545,uc021tge.1
kg:uc021tgf.1,,,,chr16:29985187-29999726,uc021tgf.1
kg:uc021tgg.1,,,,chr16:30007189-30007275,uc021tgg.1
kg:uc002dvv.1,,,,chr16:30043985-30047851,uc002dvv.1
kg:uc002dwo.2,,,,chr16:30107750-30116777,uc002dwo.2
kg:uc002dxm.3,,,,chr16:30234290-30235813,uc002dxm.3
kg:uc021tgh.1,,,,chr16:30235667-30237016,uc021tgh.1
kg:uc010veo.1,,,,chr16:30251358-30251385,uc010veo.1
kg:uc021tgi.1,,,,chr16:30389632-30411429,uc021tgi.1
kg:uc021tgj.1,,,,chr16:30389632-30411429,uc021tgj.1
kg:uc021tgm.1,,,,chr16:30515239-30515322,uc021tgm.1
kg:uc002dyp.1,,,,chr16:30546393-30548465,uc002dyp.1
kg:uc002dyu.3,,,,chr16:30583575-30595168,uc002dyu.3
kg:uc021tgn.1,,,,chr16:30709913-30732797,uc021tgn.1
kg:uc021tgo.1,,,,chr16:30759619-30772497,uc021tgo.1
kg:uc021tgp.1,,,,chr16:30768743-30772643,uc021tgp.1
kg:uc021tgr.1,,,,chr16:30886586-30886644,uc021tgr.1
kg:uc021tgs.1,,,,chr16:30905223-30905306,uc021tgs.1
kg:uc002dzu.3,,,,chr16:30887232-30906539,uc002dzu.3
kg:uc002ean.1,,,,chr16:31053031-31054276,uc002ean.1
kg:uc021tgt.1,,,,chr16:31072163-31076409,uc021tgt.1
kg:uc021tgu.1,,,,chr16:31087222-31094826,uc021tgu.1
kg:uc021tgv.1,,,,chr16:31228079-31228349,uc021tgv.1
kg:uc002ebp.1,,,,chr16:31237192-31237830,uc002ebp.1
kg:uc021tgw.1,,,,chr16:31447123-31448170,uc021tgw.1
kg:uc021tgx.1,,,,chr16:31483528-31489281,uc021tgx.1
kg:uc002ecr.3,,,,chr16:31819167-31820174,uc002ecr.3
kg:uc002ect.3,,,,chr16:31973408-31973499,uc002ect.3
kg:uc002ecu.3,,,,chr16:32063481-32063597,uc002ecu.3
kg:uc002ecv.1,,,,chr16:32070547-32070635,uc002ecv.1
kg:uc010vft.2,,,,chr16:32077385-32077476,uc010vft.2
kg:uc010vfu.2,,,,chr16:32077569-32077674,uc010vfu.2
kg:uc010vfv.1,,,,chr16:32187410-32199434,uc010vfv.1
kg:uc021tgy.1,,,,chr16:32264649-32267243,uc021tgy.1
kg:uc002ecy.3,,,,chr16:32264649-32267243,uc002ecy.3
kg:uc002eda.3,,,,chr16:32274228-32276669,uc002eda.3
kg:uc021tgz.1,,,,chr16:32300867-32301302,uc021tgz.1
kg:uc002edb.3,,,,chr16:32300867-32321785,uc002edb.3
kg:uc021tha.1,,,,chr16:32329028-32329056,uc021tha.1
kg:uc021thb.1,,,,chr16:32684848-32687448,uc021thb.1
kg:uc010vfx.1,,,,chr16:32752634-32764659,uc010vfx.1
kg:uc002edg.3,,,,chr16:32781018-32781045,uc002edg.3
kg:uc010vfy.1,,,,chr16:32772265-32782580,uc010vfy.1
kg:uc021thc.1,,,,chr16:32926554-32926638,uc021thc.1
kg:uc002edk.1,,,,chr16:33013796-33013884,uc002edk.1
kg:uc021thd.1,,,,chr16:33020652-33020790,uc021thd.1
kg:uc021the.1,,,,chr16:33112002-33112029,uc021the.1
kg:uc010vfz.1,,,,chr16:33110461-33120784,uc010vfz.1
kg:uc021thf.1,,,,chr16:33205584-33208179,uc021thf.1
kg:uc021thg.1,,,,chr16:33262119-33264719,uc021thg.1
kg:uc021thh.1,,,,chr16:33298267-33298702,uc021thh.1
kg:uc002edq.3,,,,chr16:33298267-33319211,uc002edq.3
kg:uc021thi.1,,,,chr16:33326455-33326483,uc021thi.1
kg:uc010vga.2,,,,chr16:33647451-33647542,uc010vga.2
kg:uc021thj.1,,,,chr16:33654256-33654392,uc021thj.1
kg:uc021thk.1,,,,chr16:33752510-33752887,uc021thk.1
kg:uc010vgb.2,,,,chr16:33784510-33786528,uc010vgb.2
kg:uc021thm.1,,,,chr16:33961676-33961696,uc021thm.1
kg:uc021thl.1,,,,chr16:33961051-33962503,uc021thl.1
kg:uc021thn.1,,,,chr16:33965507-33965534,uc021thn.1
kg:uc021tho.1,,,,chr16:34739458-34740840,uc021tho.1
kg:uc002edy.3,,,,chr16:34739458-34740840,uc002edy.3
kg:uc002edz.1,,,,chr16:34980922-34990995,uc002edz.1
kg:uc021thp.1,,,,chr16:46723557-46732306,uc021thp.1
kg:uc021thq.1,,,,chr16:47346937-47347032,uc021thq.1
kg:uc002eex.1,,,,chr16:47883224-47921041,uc002eex.1
kg:uc021ths.1,,,,chr16:48395490-48396339,uc021ths.1
kg:uc021tht.1,,,,chr16:48395659-48396339,uc021tht.1
kg:uc002efk.2,,,,chr16:48389595-48396910,uc002efk.2
kg:uc021thr.1,,,,chr16:48274602-48420559,uc021thr.1
kg:uc021thu.1,,,,chr16:48765614-48765712,uc021thu.1
kg:uc021thv.1,,,,chr16:50099880-50118429,uc021thv.1
kg:uc021thw.1,,,,chr16:50118434-50139375,uc021thw.1
kg:uc002efy.3,,,,chr16:50139751-50140297,uc002efy.3
kg:uc021thy.1,,,,chr16:50532071-50532141,uc021thy.1
kg:uc002egj.3,,,,chr16:50702765-50705550,uc002egj.3
kg:uc021thz.1,,,,chr16:50700468-50715264,uc021thz.1
kg:uc021tia.1,,,,chr16:50727513-50746284,uc021tia.1
kg:uc021tic.1,,,,chr16:50821696-50826616,uc021tic.1
kg:uc021tib.1,,,,chr16:50783486-50835846,uc021tib.1
kg:uc021tif.1,,,,chr16:51171022-51185183,uc021tif.1
kg:uc021tig.1,,,,chr16:51705146-51705474,uc021tig.1
kg:uc021tih.1,,,,chr16:52060263-52107847,uc021tih.1
kg:uc002egu.2,,,,chr16:52116976-52119021,uc002egu.2
kg:uc021tii.1,,,,chr16:52289377-52289461,uc021tii.1
kg:uc002egx.3,,,,chr16:52585998-52640887,uc002egx.3
kg:uc021tij.1,,,,chr16:53284741-53284835,uc021tij.1
kg:uc021tik.1,,,,chr16:53403273-53405041,uc021tik.1
kg:uc021til.1,,,,chr16:53477139-53477244,uc021til.1
kg:uc021tim.1,,,,chr16:53952604-53952627,uc021tim.1
kg:uc010vhc.2,,,,chr16:54952777-54962690,uc010vhc.2
kg:uc010vhb.2,,,,chr16:54952777-54962690,uc010vhb.2
kg:uc002ehu.2,,,,chr16:54952777-54963079,uc002ehu.2
kg:uc021tin.1,,,,chr16:54965110-54968395,uc021tin.1
kg:uc021tip.1,,,,chr16:55733465-55737700,uc021tip.1
kg:uc021tio.1,,,,chr16:55690555-55740104,uc021tio.1
kg:uc021tiq.1,,,,chr16:55758836-55784123,uc021tiq.1
kg:uc021tir.1,,,,chr16:55880065-55989943,uc021tir.1
kg:uc021tis.1,,,,chr16:56279431-56279535,uc021tis.1
kg:uc002ejo.1,,,,chr16:56669650-56670998,uc002ejo.1
kg:uc002ejp.1,,,,chr16:56669674-56670998,uc002ejp.1
kg:uc002ekc.3,,,,chr16:56892429-56892513,uc002ekc.3
kg:uc021tit.1,,,,chr16:57023458-57063768,uc021tit.1
kg:uc021tiw.1,,,,chr16:57059279-57095840,uc021tiw.1
kg:uc021tix.1,,,,chr16:57186377-57201162,uc021tix.1
kg:uc021tja.1,,,,chr16:57206687-57209602,uc021tja.1
kg:uc021tjb.1,,,,chr16:57333862-57333945,uc021tjb.1
kg:uc021tjc.1,,,,chr16:57334391-57334474,uc021tjc.1
kg:uc002ems.1,,,,chr16:57847635-57850850,uc002ems.1
kg:uc021tjd.1,,,,chr16:58030420-58032169,uc021tjd.1
kg:uc021tje.1,,,,chr16:58148880-58163296,uc021tje.1
kg:uc021tjf.1,,,,chr16:58193454-58196376,uc021tjf.1
kg:uc021tjg.1,,,,chr16:58233470-58233747,uc021tjg.1
kg:uc021tjh.1,,,,chr16:58549382-58552447,uc021tjh.1
kg:uc021tji.1,,,,chr16:59788044-59789095,uc021tji.1
kg:uc021tjj.1,,,,chr16:65420321-65420381,uc021tjj.1
kg:uc021tjk.1,,,,chr16:66335711-66335843,uc021tjk.1
kg:uc002eoo.1,,,,chr16:66442426-66446038,uc002eoo.1
kg:uc021tjl.1,,,,chr16:66461199-66516745,uc021tjl.1
kg:uc021tjm.1,,,,chr16:66461199-66527432,uc021tjm.1
kg:uc021tjn.1,,,,chr16:66461199-66527432,uc021tjn.1
kg:uc021tjo.1,,,,chr16:66503504-66527432,uc021tjo.1
kg:uc021tjq.1,,,,chr16:66511462-66527432,uc021tjq.1
kg:uc021tjp.1,,,,chr16:66503746-66551118,uc021tjp.1
kg:uc021tjr.1,,,,chr16:66584359-66584470,uc021tjr.1
kg:uc021tjs.1,,,,chr16:66586465-66613038,uc021tjs.1
kg:uc021tjt.1,,,,chr16:66586465-66613038,uc021tjt.1
kg:uc021tju.1,,,,chr16:66586465-66613038,uc021tju.1
kg:uc021tjv.1,,,,chr16:66649944-66654509,uc021tjv.1
kg:uc002eqh.3,,,,chr16:66875335-66887351,uc002eqh.3
kg:uc021tjw.1,,,,chr16:66918187-66919777,uc021tjw.1
kg:uc021tjx.1,,,,chr16:66942024-66952887,uc021tjx.1
kg:uc021tjz.1,,,,chr16:67053421-67053721,uc021tjz.1
kg:uc021tka.1,,,,chr16:67183179-67184388,uc021tka.1
kg:uc002erg.1,,,,chr16:67183118-67184867,uc002erg.1
kg:uc010vjf.1,,,,chr16:67236223-67236298,uc010vjf.1
kg:uc002esn.1,,,,chr16:67295830-67297687,uc002esn.1
kg:uc021tkb.1,,,,chr16:67424593-67424753,uc021tkb.1
kg:uc021tkc.1,,,,chr16:68089693-68089778,uc021tkc.1
kg:uc021tkd.1,,,,chr16:68318125-68318221,uc021tkd.1
kg:uc021tke.1,,,,chr16:68363289-68363432,uc021tke.1
kg:uc021tkf.1,,,,chr16:68508455-68508567,uc021tkf.1
kg:uc021tkg.1,,,,chr16:69221049-69342955,uc021tkg.1
kg:uc021tkh.1,,,,chr16:69599710-69599771,uc021tkh.1
kg:uc002exx.1,,,,chr16:69966983-69967083,uc002exx.1
kg:uc021tki.1,,,,chr16:70064248-70064325,uc021tki.1
kg:uc021tkj.1,,,,chr16:70191543-70195186,uc021tkj.1
kg:uc002eyi.1,,,,chr16:70192859-70207351,uc002eyi.1
kg:uc002eyl.1,,,,chr16:70253483-70259936,uc002eyl.1
kg:uc010cfp.1,,,,chr16:70263706-70269272,uc010cfp.1
kg:uc002eyt.3,,,,chr16:70349542-70380650,uc002eyt.3
kg:uc021tkk.1,,,,chr16:70657894-70694585,uc021tkk.1
kg:uc002ezq.3,,,,chr16:70802883-70804124,uc002ezq.3
kg:uc002ezp.2,,,,chr16:70788962-70807154,uc002ezp.2
kg:uc021tkl.1,,,,chr16:70812113-70812184,uc021tkl.1
kg:uc021tkm.1,,,,chr16:70812113-70812184,uc021tkm.1
kg:uc021tkn.1,,,,chr16:70812941-70813012,uc021tkn.1
kg:uc021tko.1,,,,chr16:70822596-70822667,uc021tko.1
kg:uc021tkp.1,,,,chr16:70823409-70823480,uc021tkp.1
kg:uc021tkr.1,,,,chr16:71317510-71319823,uc021tkr.1
kg:uc021tks.1,,,,chr16:71460395-71460468,uc021tks.1
kg:uc002faj.1,,,,chr16:71496180-71499844,uc002faj.1
kg:uc021tkt.1,,,,chr16:71570580-71571741,uc021tkt.1
kg:uc021tku.1,,,,chr16:71589390-71589412,uc021tku.1
kg:uc021tkv.1,,,,chr16:71678830-71681261,uc021tkv.1
kg:uc021tkw.1,,,,chr16:71724889-71724963,uc021tkw.1
kg:uc021tkx.1,,,,chr16:71732469-71732604,uc021tkx.1
kg:uc021tky.1,,,,chr16:71762904-71823385,uc021tky.1
kg:uc021tla.1,,,,chr16:71883643-71885713,uc021tla.1
kg:uc021tlc.1,,,,chr16:71893582-71918093,uc021tlc.1
kg:uc021tld.1,,,,chr16:72088507-72094955,uc021tld.1
kg:uc002fch.1,,,,chr16:72459846-72462787,uc002fch.1
kg:uc002fci.1,,,,chr16:72463251-72567788,uc002fci.1
kg:uc002fcj.1,,,,chr16:72699067-72821759,uc002fcj.1
kg:uc021tle.1,,,,chr16:72855831-72855891,uc021tle.1
kg:uc002fcn.3,,,,chr16:73420703-73436379,uc002fcn.3
kg:uc002fco.2,,,,chr16:73420703-73455295,uc002fco.2
kg:uc021tlf.1,,,,chr16:73471023-73471107,uc021tlf.1
kg:uc021tlg.1,,,,chr16:73512215-73512288,uc021tlg.1
kg:uc002fcp.1,,,,chr16:74226290-74249420,uc002fcp.1
kg:uc010vmt.1,,,,chr16:74411870-74425977,uc010vmt.1
kg:uc021tlh.1,,,,chr16:74490438-74490509,uc021tlh.1
kg:uc021tlj.1,,,,chr16:75512538-75513726,uc021tlj.1
kg:uc021tlk.1,,,,chr16:75563046-75564282,uc021tlk.1
kg:uc021tll.1,,,,chr16:75575247-75575942,uc021tll.1
kg:uc021tlm.1,,,,chr16:76321526-76321636,uc021tlm.1
kg:uc002fey.1,,,,chr16:76668894-76692375,uc002fey.1
kg:uc021tln.1,,,,chr16:76902832-76902916,uc021tln.1
kg:uc021tlo.1,,,,chr16:77695859-77695961,uc021tlo.1
kg:uc021tlp.1,,,,chr16:77756388-77776157,uc021tlp.1
kg:uc021tlq.1,,,,chr16:77756388-77776157,uc021tlq.1
kg:uc021tlr.1,,,,chr16:78062985-78066001,uc021tlr.1
kg:uc002ffr.1,,,,chr16:80600690-80603584,uc002ffr.1
kg:uc002fft.1,,,,chr16:80862639-80926493,uc002fft.1
kg:uc021tls.1,,,,chr16:81418622-81418698,uc021tls.1
kg:uc021tlt.1,,,,chr16:81698958-81700879,uc021tlt.1
kg:uc002fgs.3,,,,chr16:81772678-81774192,uc002fgs.3
kg:uc021tlu.1,,,,chr16:81995530-81995848,uc021tlu.1
kg:uc021tlv.1,,,,chr16:82226109-82226395,uc021tlv.1
kg:uc021tlw.1,,,,chr16:82660398-83214630,uc021tlw.1
kg:uc021tlx.1,,,,chr16:83541950-83542013,uc021tlx.1
kg:uc002fhs.1,,,,chr16:84226163-84230659,uc002fhs.1
kg:uc021tly.1,,,,chr16:84296420-84296534,uc021tly.1
kg:uc002fih.3,,,,chr16:84696933-84700667,uc002fih.3
kg:uc021tma.1,,,,chr16:85131964-85146114,uc021tma.1
kg:uc021tmb.1,,,,chr16:85170755-85183049,uc021tmb.1
kg:uc021tmc.1,,,,chr16:85316563-85321685,uc021tmc.1
kg:uc021tmd.1,,,,chr16:85319914-85337002,uc021tmd.1
kg:uc021tme.1,,,,chr16:85775226-85775306,uc021tme.1
kg:uc021tmf.1,,,,chr16:86320036-86326995,uc021tmf.1
kg:uc021tmg.1,,,,chr16:86508130-86542466,uc021tmg.1
kg:uc002fjk.2,,,,chr16:86521270-86542466,uc002fjk.2
kg:uc002fjs.3,,,,chr16:86754289-86755565,uc002fjs.3
kg:uc002fjt.1,,,,chr16:87117167-87336368,uc002fjt.1
kg:uc021tmh.1,,,,chr16:87336403-87351026,uc021tmh.1
kg:uc002fju.3,,,,chr16:87336403-87351026,uc002fju.3
kg:uc021tmi.1,,,,chr16:87417627-87417700,uc021tmi.1
kg:uc002fkc.2,,,,chr16:87527801-87549236,uc002fkc.2
kg:uc021tmk.1,,,,chr16:87736678-87739290,uc021tmk.1
kg:uc021tml.1,,,,chr16:87993476-88110924,uc021tml.1
kg:uc002fkt.1,,,,chr16:88121646-88134565,uc002fkt.1
kg:uc010vox.1,,,,chr16:88620184-88633125,uc010vox.1
kg:uc021tmm.1,,,,chr16:88636788-88677792,uc021tmm.1
kg:uc021tmn.1,,,,chr16:88762902-88770025,uc021tmn.1
kg:uc021tmo.1,,,,chr16:88762902-88772800,uc021tmo.1
kg:uc021tmp.1,,,,chr16:88782685-88782745,uc021tmp.1
kg:uc010vpc.1,,,,chr16:88797587-88807826,uc010vpc.1
kg:uc010cic.1,,,,chr16:88809228-88812156,uc010cic.1
kg:uc002fmg.3,,,,chr16:88927604-88929086,uc002fmg.3
kg:uc002fmo.1,,,,chr16:89112579-89119373,uc002fmo.1
kg:uc021tmq.1,,,,chr16:89160216-89222171,uc021tmq.1
kg:uc021tmr.1,,,,chr16:89262168-89266529,uc021tmr.1
kg:uc010vph.1,,,,chr16:89299633-89302402,uc010vph.1
kg:uc002fmz.1,,,,chr16:89334511-89339452,uc002fmz.1
kg:uc010vpi.2,,,,chr16:89387540-89391518,uc010vpi.2
kg:uc002fnh.1,,,,chr16:89497374-89520902,uc002fnh.1
kg:uc021tmt.1,,,,chr16:89627064-89633237,uc021tmt.1
kg:uc002fnz.4,,,,chr16:89748969-89751884,uc002fnz.4
kg:uc002fon.1,,,,chr16:89778263-89784573,uc002fon.1
kg:uc002foo.1,,,,chr16:89782935-89784573,uc002foo.1
kg:uc010ciy.1,,,,chr16:89978911-89981576,uc010ciy.1
kg:uc021tmu.1,,,,chr16:90015138-90025774,uc021tmu.1
kg:uc021tmv.1,,,,chr16:90015138-90034468,uc021tmv.1
kg:uc002fqm.1,,,,chr16:90107059-90108062,uc002fqm.1
kg:uc002fqp.3,,,,chr16:90159561-90162762,uc002fqp.3
kg:uc002fqq.3,,,,chr16:90160430-90162762,uc002fqq.3
kg:uc002fqr.2,,,,chr16:90168701-90204399,uc002fqr.2
kg:uc002fqs.2,,,,chr16:90224862-90233897,uc002fqs.2
kg:uc021tmw.1,,,,chr16:90237091-90238407,uc021tmw.1
kg:uc002fqw.3,,,,chr16:90244124-90289081,uc002fqw.3
kg:uc021tmx.1,,,,chr17:62179-202633,uc021tmx.1
kg:uc021tmy.1,,,,chr17:180995-183279,uc021tmy.1
kg:uc021tmz.1,,,,chr17:180995-183279,uc021tmz.1
kg:uc002frx.1,,,,chr17:699304-701487,uc002frx.1
kg:uc021tnb.1,,,,chr17:925715-925799,uc021tnb.1
kg:uc021tnc.1,,,,chr17:947608-947912,uc021tnc.1
kg:uc021tnd.1,,,,chr17:1173857-1174565,uc021tnd.1
kg:uc021tne.1,,,,chr17:1420212-1421390,uc021tne.1
kg:uc021tng.1,,,,chr17:1424872-1466110,uc021tng.1
kg:uc021tnh.1,,,,chr17:1606083-1613662,uc021tnh.1
kg:uc021tni.1,,,,chr17:1614797-1619566,uc021tni.1
kg:uc021tnj.1,,,,chr17:1614797-1619566,uc021tnj.1
kg:uc021tnk.1,,,,chr17:1614813-1617020,uc021tnk.1
kg:uc021tnl.1,,,,chr17:1617196-1617281,uc021tnl.1
kg:uc021tnm.1,,,,chr17:1646319-1658559,uc021tnm.1
kg:uc002ftq.3,,,,chr17:1921176-1924000,uc002ftq.3
kg:uc010vqt.1,,,,chr17:1953201-1953302,uc010vqt.1
kg:uc010vqu.1,,,,chr17:1953564-1953674,uc010vqu.1
kg:uc021tnn.1,,,,chr17:1959984-1962129,uc021tnn.1
kg:uc021tno.1,,,,chr17:1963132-1965551,uc021tno.1
kg:uc002fuc.1,,,,chr17:2139006-2139380,uc002fuc.1
kg:uc021tnp.1,,,,chr17:2266153-2266249,uc021tnp.1
kg:uc021tnq.1,,,,chr17:2489695-2489717,uc021tnq.1
kg:uc021tnr.1,,,,chr17:2651371-2651476,uc021tnr.1
kg:uc002fvf.3,,,,chr17:3143969-3144559,uc002fvf.3
kg:uc021tnt.1,,,,chr17:3566186-3571973,uc021tnt.1
kg:uc021tnu.1,,,,chr17:3572440-3572773,uc021tnu.1
kg:uc021tnv.1,,,,chr17:3900704-3910012,uc021tnv.1
kg:uc021tnw.1,,,,chr17:3907742-3910449,uc021tnw.1
kg:uc021tnx.1,,,,chr17:3960049-3960170,uc021tnx.1
kg:uc002fxw.1,,,,chr17:4384323-4389747,uc002fxw.1
kg:uc021tny.1,,,,chr17:4481332-4481583,uc021tny.1
kg:uc002fyg.1,,,,chr17:4513743-4520942,uc002fyg.1
kg:uc002fyz.2,,,,chr17:4690351-4693628,uc002fyz.2
kg:uc021toa.1,,,,chr17:4835898-4837135,uc021toa.1
kg:uc021tob.1,,,,chr17:4835899-4837858,uc021tob.1
kg:uc021toc.1,,,,chr17:4837174-4837856,uc021toc.1
kg:uc021tod.1,,,,chr17:4840425-4843462,uc021tod.1
kg:uc021toe.1,,,,chr17:4840425-4843462,uc021toe.1
kg:uc021tof.1,,,,chr17:4870225-4870252,uc021tof.1
kg:uc021tog.1,,,,chr17:4994799-4996308,uc021tog.1
kg:uc021toh.1,,,,chr17:5033286-5033325,uc021toh.1
kg:uc002gay.1,,,,chr17:5035360-5035393,uc002gay.1
kg:uc021toi.1,,,,chr17:5036572-5036602,uc021toi.1
kg:uc002gba.3,,,,chr17:5036851-5036880,uc002gba.3
kg:uc002gbb.3,,,,chr17:5037135-5037192,uc002gbb.3
kg:uc021toj.1,,,,chr17:5038691-5038723,uc021toj.1
kg:uc021tok.1,,,,chr17:5038915-5038944,uc021tok.1
kg:uc002gbd.3,,,,chr17:5039983-5040025,uc002gbd.3
kg:uc021tol.1,,,,chr17:5085127-5087551,uc021tol.1
kg:uc002gbf.2,,,,chr17:5095378-5126779,uc002gbf.2
kg:uc002gbg.2,,,,chr17:5095378-5138931,uc002gbg.2
kg:uc021tom.1,,,,chr17:5392182-5392800,uc021tom.1
kg:uc021ton.1,,,,chr17:5666200-5666320,uc021ton.1
kg:uc002gcm.3,,,,chr17:5675553-5834016,uc002gcm.3
kg:uc021too.1,,,,chr17:5924271-5924389,uc021too.1
kg:uc021top.1,,,,chr17:5989532-5989641,uc021top.1
kg:uc021toq.1,,,,chr17:6327058-6338452,uc021toq.1
kg:uc021tor.1,,,,chr17:6328640-6338519,uc021tor.1
kg:uc021tos.1,,,,chr17:6558758-6558828,uc021tos.1
kg:uc021tot.1,,,,chr17:6558767-6558821,uc021tot.1
kg:uc021tou.1,,,,chr17:6888441-6915653,uc021tou.1
kg:uc021tov.1,,,,chr17:6890783-6890889,uc021tov.1
kg:uc002gdy.2,,,,chr17:6904450-6915653,uc002gdy.2
kg:uc021tow.1,,,,chr17:6915735-6918197,uc021tow.1
kg:uc021tox.1,,,,chr17:6919136-6922973,uc021tox.1
kg:uc010vtj.2,,,,chr17:6920933-6921341,uc010vtj.2
kg:uc021toy.1,,,,chr17:7076750-7082883,uc021toy.1
kg:uc002gey.2,,,,chr17:7126615-7126698,uc002gey.2
kg:uc021toz.1,,,,chr17:7155863-7155892,uc021toz.1
kg:uc021tpb.1,,,,chr17:7461608-7464925,uc021tpb.1
kg:uc021tpc.1,,,,chr17:7481705-7481727,uc021tpc.1
kg:uc021tpd.1,,,,chr17:7524456-7524525,uc021tpd.1
kg:uc021tpe.1,,,,chr17:7576852-7576876,uc021tpe.1
kg:uc021tpf.1,,,,chr17:7577498-7577522,uc021tpf.1
kg:uc021tpg.1,,,,chr17:7577557-7577590,uc021tpg.1
kg:uc021tph.1,,,,chr17:7578243-7578266,uc021tph.1
kg:uc021tpi.1,,,,chr17:7762260-7764805,uc021tpi.1
kg:uc021tpj.1,,,,chr17:7816657-7818978,uc021tpj.1
kg:uc021tpk.1,,,,chr17:7833662-7835267,uc021tpk.1
kg:uc021tpl.1,,,,chr17:7833662-7835317,uc021tpl.1
kg:uc021tpm.1,,,,chr17:7833662-7835317,uc021tpm.1
kg:uc002gjx.1,,,,chr17:7960203-7962083,uc002gjx.1
kg:uc010cnq.2,,,,chr17:7982799-7984883,uc010cnq.2
kg:uc021tpn.1,,,,chr17:7991373-7991465,uc021tpn.1
kg:uc021tpo.1,,,,chr17:8022472-8022545,uc021tpo.1
kg:uc021tpp.1,,,,chr17:8023069-8023141,uc021tpp.1
kg:uc021tpq.1,,,,chr17:8023631-8023713,uc021tpq.1
kg:uc021tpr.1,,,,chr17:8029063-8029134,uc021tpr.1
kg:uc021tps.1,,,,chr17:8042198-8042280,uc021tps.1
kg:uc021tpt.1,,,,chr17:8042769-8042843,uc021tpt.1
kg:uc021tpu.1,,,,chr17:8089675-8089747,uc021tpu.1
kg:uc021tpv.1,,,,chr17:8090262-8090322,uc021tpv.1
kg:uc021tpw.1,,,,chr17:8090492-8090577,uc021tpw.1
kg:uc021tpx.1,,,,chr17:8090910-8090984,uc021tpx.1
kg:uc021tpy.1,,,,chr17:8108048-8113567,uc021tpy.1
kg:uc021tpz.1,,,,chr17:8124865-8124937,uc021tpz.1
kg:uc021tqa.1,,,,chr17:8296116-8296779,uc021tqa.1
